ID,CabinDeck,CabinSide,CabinRegion,Home,Destination,AgeGroup,Age,FamilySize,GroupSize,Commodities,ProductBills,ServiceBills,TotalBills,NoBills,Solo,VIP,CryoSleep,Transported,TrainSet
0956_01,E,S,1,Earth,D3,Adult,28,8,1,2,631,5,636,False,True,False,False,True,True
0957_01,F,P,1,Mars,D3,Adult,41,9,1,0,0,0,0,True,True,False,True,True,True
0958_01,F,S,1,Earth,D3,Adult,21,2,1,2,60,653,713,False,True,False,False,,False
0959_01,E,S,1,Earth,D2,Adult,24,5,1,2,155,640,795,False,True,False,False,,False
0960_01,E,S,1,Earth,D3,Adult,19,7,1,2,0,791,791,False,True,False,False,False,True
0961_01,G,P,1,Earth,D1,Teen,14,5,1,2,893,0,893,False,True,False,False,True,True
0962_01,F,S,1,Earth,D3,Adult,24,5,1,3,2643,9,2652,False,True,False,False,,False
0963_01,D,S,1,Europa,D3,Adult,42,3,1,0,0,0,0,True,True,False,True,,False
0964_01,B,P,1,Europa,D3,Adult,21,13,2,0,0,0,0,True,False,False,True,True,True
0964_02,B,P,1,Europa,D3,Adult,48,13,2,0,0,0,0,True,False,False,True,True,True
0965_01,F,S,1,Mars,D3,Adult,19,2,1,3,834,935,1769,False,True,False,False,False,True
0966_01,F,S,1,Earth,D3,Adult,29,14,1,2,0,1544,1544,False,True,False,False,False,True
0967_01,F,S,1,Earth,D3,Adult,19,9,1,2,0,633,633,False,True,False,False,,False
0968_01,E,P,1,Earth,D3,Adult,20,7,1,1,0,792,792,False,True,False,False,False,True
0969_01,F,P,1,Mars,D3,Adult,44,6,1,0,0,0,0,True,True,False,True,True,True
0970_01,G,P,1,Earth,D3,Adult,19,8,1,0,0,0,0,True,True,False,True,True,True
0971_01,G,P,1,Earth,D3,Adult,64,0,1,0,0,0,0,True,True,False,True,False,True
0972_01,E,P,1,Earth,D3,Adult,21,4,1,4,637,1032,1669,False,True,False,False,False,True
0973_01,G,P,1,Earth,D3,Adult,32,15,1,1,0,908,908,False,True,False,False,,False
0974_01,E,P,1,Earth,D3,Adult,35,12,1,3,958,666,1624,False,True,False,False,,False
0975_01,E,P,1,Earth,D1,Adult,32,10,1,4,765,61,826,False,True,False,False,True,True
0976_01,G,S,1,Earth,D3,Adult,20,4,1,0,0,0,0,True,True,False,True,False,True
0977_01,G,S,1,Earth,D2,Adult,19,6,1,0,0,0,0,True,True,False,True,,False
0978_01,F,P,1,Earth,D3,Adult,24,10,1,2,40,0,40,False,True,False,False,False,True
0979_01,B,S,1,Europa,D3,Adult,44,9,1,0,0,0,0,True,True,False,False,True,True
0980_01,F,S,1,Earth,D3,Adult,55,10,1,3,76,808,884,False,True,False,False,,False
0981_01,G,S,1,Earth,D3,Adult,35,9,2,3,382,526,908,False,False,False,False,,False
0981_02,G,S,1,Earth,D3,Adult,63,9,2,0,0,0,0,True,False,False,True,,False
0982_01,G,P,1,Earth,D2,Adult,57,10,2,0,0,0,0,True,False,False,True,True,True
0982_02,G,P,1,Earth,D3,Adult,51,10,2,1,4,0,4,False,False,False,False,False,True
0983_01,G,S,1,Earth,D1,Adult,34,7,1,0,0,0,0,True,True,False,True,True,True
0984_01,G,S,1,Earth,D3,Adult,45,3,8,3,14,873,887,False,False,False,False,False,True
0984_02,F,S,1,Earth,D3,Adult,24,8,8,1,718,0,718,False,False,False,False,False,True
0984_03,G,S,1,Earth,D3,Adult,23,8,8,2,490,319,809,False,False,False,False,False,True
0984_04,G,S,1,Earth,D3,Adult,30,8,8,0,0,0,0,True,False,False,True,True,True
0984_05,F,S,1,Earth,D1,Adult,20,8,8,3,11,1224,1235,False,False,False,False,False,True
0984_06,G,S,1,Earth,D3,Adult,22,8,8,0,0,0,0,True,False,False,True,True,True
0984_07,G,S,1,Earth,D2,Child,9,9,8,0,0,0,0,True,False,False,True,False,True
0984_08,G,S,1,Earth,D3,Adult,71,9,8,0,0,0,0,True,False,False,True,True,True
0985_01,E,P,1,Earth,D1,Adult,18,2,1,3,0,722,722,False,True,False,False,True,True
0986_01,B,P,1,Europa,D3,Adult,66,3,2,4,46,11383,11429,False,False,False,False,,False
0986_02,B,P,1,Europa,D1,Adult,45,3,2,0,0,0,0,True,False,False,True,,False
0987_01,F,P,1,Earth,D3,Teen,16,6,1,4,35,631,666,False,True,False,False,False,True
0988_01,G,S,1,Earth,D3,Adult,28,8,2,2,909,0,909,False,False,False,False,False,True
0988_02,E,S,1,Earth,D3,Adult,36,8,2,4,784,205,989,False,False,False,False,True,True
0989_01,G,P,1,Earth,D3,Child,6,4,1,0,0,0,0,True,True,False,False,False,True
0990_01,F,S,1,Earth,D2,Adult,26,9,1,4,587,100,687,False,True,False,False,False,True
0991_01,G,S,1,Earth,D3,Adult,27,8,1,0,0,0,0,True,True,False,True,False,True
0992_01,D,S,1,Europa,D3,Adult,49,11,6,4,2727,350,3077,False,False,False,False,True,True
0992_02,D,S,1,Europa,D3,Adult,29,11,6,4,942,11655,12597,False,False,False,False,False,True
0992_03,D,S,1,Europa,D1,Adult,46,3,6,4,1753,1213,2966,False,False,False,False,True,True
0992_04,D,S,1,Europa,D1,Adult,35,3,6,3,300,9466,9766,False,False,True,False,False,True
0992_05,D,S,1,Europa,D1,Teen,17,11,6,0,0,0,0,True,False,False,True,True,True
0992_06,D,S,1,Europa,D1,Adult,37,11,6,4,791,6140,6931,False,False,False,False,False,True
0993_01,F,S,1,Earth,D1,Adult,24,8,1,2,0,701,701,False,True,False,False,False,True
0994_01,G,S,1,Earth,D3,Adult,47,12,2,0,0,0,0,True,False,False,True,False,True
0994_02,F,S,1,Earth,D3,Adult,26,12,2,5,99,767,866,False,False,False,False,False,True
0995_01,C,P,1,Europa,D1,Adult,46,3,1,0,0,0,0,True,True,False,True,True,True
0996_01,F,P,1,Earth,D2,Adult,20,6,1,3,707,165,872,False,True,False,False,,False
0997_01,F,S,1,Mars,D3,Adult,27,6,1,4,880,277,1157,False,True,False,False,False,True
0998_01,C,P,1,Europa,D3,Adult,56,6,1,3,7447,288,7735,False,True,False,False,True,True
0999_01,G,P,1,Earth,D2,Adult,21,6,2,0,0,0,0,True,False,False,True,,False
0999_02,G,P,1,Earth,D3,Adult,51,6,2,1,908,0,908,False,False,False,False,,False
1000_01,D,P,1,Mars,D3,Adult,18,3,1,2,32,885,917,False,True,False,False,False,True
1001_01,G,S,1,Earth,D3,Teen,15,9,1,0,0,0,0,True,True,False,True,False,True
1002_01,F,S,1,Mars,D1,Child,3,6,3,0,0,0,0,True,False,False,False,True,True
1002_02,F,S,1,Mars,D3,Adult,42,6,3,3,715,1053,1768,False,False,False,False,False,True
1002_03,F,S,1,Mars,D3,Child,1,6,3,0,0,0,0,True,False,False,True,True,True
1003_01,G,S,1,Earth,D3,Teen,13,7,1,2,51,731,782,False,True,False,False,,False
1004_01,A,S,1,Europa,D1,Adult,56,8,1,0,0,0,0,True,True,False,True,True,True
1005_01,G,S,1,Earth,D3,Adult,20,6,1,3,4,782,786,False,True,False,False,False,True
1006_01,E,S,1,Earth,D3,Adult,21,10,3,1,0,791,791,False,False,False,False,False,True
1006_02,E,S,1,Earth,D3,Child,5,10,3,0,0,0,0,True,False,False,True,True,True
1006_03,E,S,1,Earth,D3,Child,12,10,3,0,0,0,0,True,False,False,False,True,True
1007_01,G,S,1,Earth,D3,Adult,24,7,1,4,6,882,888,False,True,False,False,,False
1008_01,C,S,1,Europa,D1,Adult,39,4,2,0,0,0,0,True,False,False,True,True,True
1008_02,C,S,1,Europa,D3,Adult,60,4,2,0,0,0,0,True,False,False,True,True,True
1009_01,F,P,1,Mars,D3,Adult,28,7,1,3,161,1645,1806,False,True,False,False,,False
1010_01,F,S,1,Mars,D3,Adult,52,3,1,0,0,0,0,True,True,False,True,,False
1011_01,E,P,1,Earth,D3,Adult,31,6,2,4,53,1639,1692,False,False,False,False,False,True
1011_02,G,P,1,Earth,D3,Adult,58,6,2,0,0,0,0,True,False,False,True,False,True
1012_01,G,P,1,Earth,D3,Adult,19,8,1,0,0,0,0,True,True,False,True,True,True
1013_01,G,S,1,Earth,D3,Adult,29,11,1,0,0,0,0,True,True,False,True,False,True
1014_01,F,P,1,Mars,D3,Adult,19,8,1,0,0,0,0,True,True,False,True,True,True
1015_01,F,S,1,Earth,D3,Adult,44,7,1,3,398,554,952,False,True,False,False,False,True
1016_01,A,S,1,Europa,D1,Adult,32,4,1,3,2983,6356,9339,False,True,False,False,,False
1017_01,F,S,1,Earth,D3,Adult,20,6,1,3,137,1125,1262,False,True,False,False,False,True
1018_01,G,P,1,Earth,D3,Adult,18,10,1,0,0,0,0,True,True,False,True,True,True
1019_01,F,S,1,Earth,D3,Adult,36,12,1,3,1410,2,1412,False,True,False,False,True,True
1020_01,F,P,1,Mars,D3,Adult,25,11,1,0,0,0,0,True,True,False,True,True,True
1021_01,F,S,1,Earth,D3,Adult,23,4,1,3,609,256,865,False,True,False,False,,False
1022_01,G,P,1,Earth,D3,Teen,15,6,1,3,6,1002,1008,False,True,False,False,False,True
1023_01,F,S,1,Mars,D3,Adult,37,2,1,0,0,0,0,True,True,False,True,,False
1024_01,F,P,1,Earth,D1,Adult,18,9,4,3,12,1464,1476,False,False,False,False,False,True
1024_02,G,P,1,Earth,D3,Child,0,6,4,0,0,0,0,True,False,False,True,True,True
1024_03,G,P,1,Earth,D1,Adult,54,9,4,3,5,803,808,False,False,False,False,False,True
1024_04,G,P,1,Earth,D1,Child,0,9,4,0,0,0,0,True,False,False,False,False,True
1025_01,F,P,1,Earth,D3,Adult,20,9,1,3,106,961,1067,False,True,False,False,False,True
1026_01,G,S,1,Earth,D3,Adult,21,3,1,0,0,0,0,True,True,False,True,False,True
1027_01,F,P,1,Mars,D3,Child,8,11,4,0,0,0,0,True,False,False,False,True,True
1027_02,F,P,1,Mars,D3,Adult,46,11,4,3,81,1492,1573,False,False,False,False,False,True
1027_03,F,P,1,Mars,D3,Adult,31,11,4,3,0,519,519,False,False,False,False,False,True
1027_04,F,P,1,Mars,D1,Child,3,11,4,0,0,0,0,True,False,False,False,True,True
1028_01,G,S,1,Earth,D2,Adult,35,9,1,0,0,0,0,True,True,False,True,,False
1029_01,F,P,1,Mars,D3,Adult,30,4,1,0,0,0,0,True,True,False,True,True,True
1030_01,F,P,1,Earth,D3,Adult,23,11,1,2,0,1088,1088,False,True,False,False,False,True
1031_01,F,S,1,Earth,D3,Teen,14,9,1,4,84,863,947,False,True,False,False,False,True
1032_01,G,P,1,Earth,D2,Adult,25,8,1,0,0,0,0,True,True,False,True,False,True
1033_01,G,P,1,Earth,D3,Adult,61,2,1,0,0,0,0,True,True,False,True,True,True
1034_01,G,P,1,Earth,D3,Adult,31,5,1,2,0,888,888,False,True,False,False,False,True
1035_01,F,P,1,Mars,D1,Teen,13,5,1,3,1973,43,2016,False,True,False,False,True,True
1036_01,G,S,1,Earth,D2,Adult,24,16,1,0,0,0,0,True,True,False,True,True,True
1037_01,G,S,1,Earth,D3,Adult,46,7,1,0,0,0,0,True,True,False,True,,False
1038_01,G,S,1,Earth,D3,Adult,47,8,1,3,390,499,889,False,True,False,False,False,True
1039_01,F,S,1,Earth,D3,Adult,33,15,1,3,6,643,649,False,True,False,False,,False
1040_01,G,S,1,Earth,D2,Teen,15,5,1,4,224,526,750,False,True,False,False,True,True
1041_01,C,S,1,Europa,D3,Adult,46,3,1,0,0,0,0,True,True,False,True,True,True
1042_01,A,P,1,Europa,D1,Adult,34,4,1,4,1325,584,1909,False,True,True,False,,False
1043_01,F,P,1,Earth,D3,Adult,49,4,1,2,1526,960,2486,False,True,False,False,False,True
1044_01,G,S,1,Earth,D3,Adult,51,18,1,4,1830,49,1879,False,True,False,False,,False
1045_01,C,P,1,Europa,D3,Adult,37,8,2,0,0,0,0,True,False,False,False,False,True
1045_02,C,P,1,Europa,D3,Adult,44,8,2,4,2356,11711,14067,False,False,False,False,False,True
1046_01,F,S,1,Earth,D3,Teen,16,7,1,1,0,507,507,False,True,False,False,False,True
1047_01,G,P,1,Earth,D3,Adult,58,0,1,0,0,0,0,True,True,False,True,True,True
1048_01,F,P,1,Earth,D3,Adult,20,4,1,3,1149,3,1152,False,True,False,False,True,True
1049_01,F,P,1,Mars,D1,Adult,36,10,2,0,0,0,0,True,False,False,True,True,True
1049_02,F,P,1,Mars,D3,Adult,31,10,2,0,0,0,0,True,False,False,True,True,True
1050_01,G,P,1,Earth,D3,Adult,23,12,1,0,0,0,0,True,True,False,True,,False
1051_01,F,S,1,Earth,D3,Adult,21,7,1,4,528,76,604,False,True,False,False,False,True
1052_01,F,S,1,Earth,D1,Adult,22,10,1,1,21,0,21,False,True,False,False,False,True
1053_01,F,S,1,Earth,D2,Adult,27,9,1,2,0,558,558,False,True,False,False,False,True
1054_01,F,S,1,Earth,D3,Adult,58,8,1,2,828,96,924,False,True,False,False,True,True
1055_01,G,P,1,Earth,D3,Adult,27,11,1,4,677,107,784,False,True,False,False,,False
1056_01,F,P,1,Mars,D3,Adult,38,9,2,0,0,0,0,True,False,False,True,True,True
1056_02,F,P,1,Mars,D1,Adult,30,9,2,0,0,0,0,True,False,False,True,True,True
1057_01,C,P,1,Europa,D1,Adult,20,4,1,0,0,0,0,True,True,False,True,True,True
1058_01,F,S,1,Earth,D3,Adult,19,12,1,3,27,730,757,False,True,False,False,False,True
1059_01,C,P,1,Europa,D1,Adult,22,9,2,0,0,0,0,True,False,False,True,,False
1059_02,C,P,1,Europa,D1,Adult,33,9,2,0,0,0,0,True,False,False,True,,False
1060_01,G,S,1,Earth,D3,Adult,57,3,1,4,177,710,887,False,True,False,False,False,True
1061_01,C,P,1,Europa,D1,Adult,31,2,1,0,0,0,0,True,True,False,True,,False
1062_01,F,P,1,Earth,D3,Adult,26,11,1,3,821,149,970,False,True,False,False,False,True
1063_01,B,P,1,Europa,D3,Adult,38,5,2,3,3262,1669,4931,False,False,False,False,True,True
1063_02,B,P,1,Europa,D3,Teen,15,5,2,0,0,0,0,True,False,False,True,True,True
1064_01,E,P,1,Earth,D3,Teen,16,5,2,2,978,9,987,False,False,False,False,,False
1064_02,G,P,1,Earth,D1,Child,6,5,2,0,0,0,0,True,False,False,False,,False
1065_01,F,S,1,Mars,D3,Adult,29,3,1,0,0,0,0,True,True,False,True,True,True
1066_01,F,P,1,Mars,D3,Adult,35,7,1,0,0,0,0,True,True,False,True,True,True
1067_01,F,S,1,Earth,D2,Adult,18,6,1,4,423,947,1370,False,True,False,False,,False
1068_01,G,S,1,Earth,D2,Adult,38,5,1,0,0,0,0,True,True,False,True,False,True
1069_01,D,P,1,Europa,D1,Adult,30,4,1,0,0,0,0,True,True,False,True,,False
1070_01,F,P,1,Earth,D3,Adult,24,11,1,2,748,0,748,False,True,False,False,,False
1071_01,T,P,1,Europa,D3,Adult,35,2,1,4,1328,489,1817,False,True,False,False,False,True
1072_01,G,P,1,Earth,D2,Adult,57,9,8,0,0,0,0,True,False,False,True,,False
1072_02,G,P,1,Earth,D3,Adult,24,9,8,0,0,0,0,True,False,False,True,,False
1072_03,G,P,1,Earth,D3,Adult,23,9,8,2,784,1,785,False,False,False,False,,False
1072_04,G,P,1,Earth,D3,Adult,40,9,8,4,573,210,783,False,False,False,False,,False
1072_05,G,P,1,Earth,D1,Adult,21,9,8,2,0,717,717,False,False,False,False,,False
1072_06,G,P,1,Earth,D3,Teen,17,8,8,3,589,154,743,False,False,False,False,,False
1072_07,G,P,1,Earth,D1,Adult,25,9,8,0,0,0,0,True,False,False,True,,False
1072_08,G,P,1,Earth,D3,Adult,34,9,8,0,0,0,0,True,False,False,True,,False
1073_01,G,S,1,Earth,D3,Adult,18,7,1,4,226,661,887,False,True,False,False,,False
1074_01,E,S,1,Earth,D3,Child,8,6,2,0,0,0,0,True,False,False,False,,False
1074_02,E,S,1,Earth,D2,Teen,14,6,2,0,0,0,0,True,False,False,True,,False
1075_01,B,S,1,Europa,D3,Teen,14,6,2,0,0,0,0,True,False,False,True,True,True
1075_02,B,S,1,Europa,D3,Adult,27,6,2,0,0,0,0,True,False,False,True,True,True
1076_01,G,P,1,Earth,D3,Adult,25,6,1,0,0,0,0,True,True,False,True,False,True
1077_01,G,P,1,Earth,D3,Adult,37,11,1,3,113,738,851,False,True,False,False,False,True
1078_01,E,P,1,Earth,D1,Adult,25,6,1,2,709,79,788,False,True,False,False,False,True
1079_01,G,P,1,Earth,D1,Adult,41,8,1,2,133,638,771,False,True,False,False,False,True
1080_01,F,S,1,Mars,D3,Adult,50,5,1,2,1108,202,1310,False,True,False,False,False,True
1081_01,G,P,1,Earth,D3,Teen,16,7,1,0,0,0,0,True,True,False,True,,False
1082_01,F,S,1,Mars,D3,Adult,33,7,1,3,60,1258,1318,False,True,False,False,False,True
1083_01,F,S,1,Mars,D3,Adult,27,6,3,0,0,0,0,True,False,False,True,True,True
1083_02,F,S,1,Mars,D3,Adult,23,6,3,0,0,0,0,True,False,False,True,True,True
1083_03,F,S,1,Mars,D3,Adult,18,6,3,3,0,1414,1414,False,False,False,False,True,True
1084_01,F,S,1,Earth,D3,Adult,31,10,1,3,1,859,860,False,True,False,False,False,True
1085_01,G,P,1,Earth,D3,Adult,54,13,1,0,0,0,0,True,True,False,True,False,True
1086_01,G,P,1,Earth,D3,Child,0,9,5,0,0,0,0,True,False,False,True,True,True
1086_02,G,P,1,Earth,D3,Child,11,12,5,0,0,0,0,True,False,False,False,False,True
1086_03,G,P,1,Earth,D3,Child,4,12,5,0,0,0,0,True,False,False,True,False,True
1086_04,E,P,1,Earth,D3,Adult,19,12,5,1,0,641,641,False,False,False,False,True,True
1086_05,G,P,1,Earth,D3,Child,7,12,5,0,0,0,0,True,False,False,False,True,True
1087_01,F,P,1,Mars,D3,Adult,22,6,1,5,1353,34,1387,False,True,False,False,,False
1088_01,G,S,1,Earth,D2,Adult,20,4,1,0,0,0,0,True,True,False,True,False,True
1089_01,D,P,1,Europa,D1,Adult,33,7,2,0,0,0,0,True,False,False,True,True,True
1089_02,D,P,1,Europa,D3,Adult,26,7,2,4,566,1471,2037,False,False,False,False,False,True
1090_01,B,S,1,Europa,D3,Adult,21,4,2,0,0,0,0,True,False,False,True,,False
1090_02,B,S,1,Europa,D1,Adult,23,2,2,3,7600,13051,20651,False,False,False,False,,False
1091_01,F,P,1,Mars,D3,Adult,35,1,1,0,0,0,0,True,True,False,True,True,True
1092_01,G,P,1,Earth,D1,Adult,26,7,1,0,0,0,0,True,True,False,True,,False
1093_01,D,P,1,Mars,D3,Adult,23,8,1,4,77,2054,2131,False,True,False,False,True,True
1094_01,F,P,1,Earth,D3,Adult,60,6,1,3,2,802,804,False,True,False,False,False,True
1095_01,C,S,1,Europa,D3,Adult,34,6,1,0,0,0,0,True,True,False,True,True,True
1096_01,G,S,1,Earth,D3,Adult,26,10,1,2,0,721,721,False,True,False,False,False,True
1097_01,E,S,1,Mars,D3,Adult,42,5,1,0,0,0,0,True,True,False,True,True,True
1098_01,D,S,1,Mars,D3,Adult,18,2,1,2,346,2233,2579,False,True,False,False,,False
1099_01,F,P,1,Earth,D2,Adult,22,8,1,2,720,0,720,False,True,False,False,False,True
1100_01,F,P,1,Mars,D3,Adult,18,5,4,4,653,735,1388,False,False,False,False,False,True
1100_02,F,P,1,Mars,D3,Child,5,5,4,0,0,0,0,True,False,False,False,True,True
1100_03,F,P,1,Mars,D3,Adult,18,5,4,3,106,2497,2603,False,False,False,False,False,True
1100_04,E,P,1,Mars,D3,Adult,29,3,4,4,370,658,1028,False,False,False,False,False,True
1101_01,G,S,1,Earth,D3,Adult,72,3,1,3,708,12,720,False,True,False,False,,False
1102_01,F,P,1,Mars,D2,Adult,39,5,1,4,660,955,1615,False,True,False,False,False,True
1103_01,F,P,1,Mars,D3,Adult,18,4,1,3,32,1257,1289,False,True,False,False,,False
1104_01,C,S,1,Europa,D1,Adult,24,2,1,0,0,0,0,True,True,False,True,,False
1105_01,F,S,1,Earth,D3,Teen,17,12,1,4,263,613,876,False,True,False,False,False,True
1106_01,F,S,1,Mars,D3,Adult,36,10,2,3,110,1199,1309,False,False,False,False,,False
1106_02,F,S,1,Mars,D3,Teen,13,10,2,0,0,0,0,True,False,False,True,,False
1107_01,F,S,1,Earth,D3,Adult,19,13,1,4,869,645,1514,False,True,False,False,,False
1108_01,F,S,1,Mars,D3,Adult,58,8,2,4,756,401,1157,False,False,False,False,False,True
1108_02,F,S,1,Mars,D3,Child,5,8,2,0,0,0,0,True,False,False,True,True,True
1109_01,F,S,1,Earth,D2,Adult,28,8,1,3,20,924,944,False,True,False,False,,False
1110_01,C,S,1,Europa,D3,Adult,23,7,2,3,24,7571,7595,False,False,False,False,False,True
1110_02,C,S,1,Europa,D1,Adult,26,7,2,4,6138,765,6903,False,False,False,False,True,True
1111_01,G,S,1,Earth,D1,Child,2,9,3,0,0,0,0,True,False,False,True,,False
1111_02,G,S,1,Earth,D3,Child,5,9,3,0,0,0,0,True,False,False,True,,False
1111_03,E,S,1,Earth,D1,Adult,25,9,3,3,150,568,718,False,False,False,False,,False
1112_01,B,P,1,Europa,D1,Adult,40,5,1,4,10200,158,10358,False,True,False,False,True,True
1113_01,E,S,1,Earth,D3,Adult,20,8,1,1,0,719,719,False,True,False,False,True,True
1114_01,E,S,1,Mars,D3,Adult,38,7,2,2,363,936,1299,False,False,True,False,False,True
1114_02,E,S,1,Mars,D3,Adult,31,7,2,0,0,0,0,True,False,False,False,False,True
1115_01,G,S,1,Earth,D3,Adult,34,7,1,0,0,0,0,True,True,False,True,True,True
1116_01,G,S,1,Earth,D3,Child,9,8,3,0,0,0,0,True,False,False,False,True,True
1116_02,F,S,1,Earth,D3,Adult,36,8,3,2,3011,98,3109,False,False,False,False,True,True
1116_03,G,S,1,Earth,D3,Adult,26,8,3,0,0,0,0,True,False,False,True,True,True
1117_01,E,P,1,Earth,D3,Adult,18,8,1,2,51,855,906,False,True,False,False,False,True
1118_01,C,S,1,Europa,D3,Adult,45,5,5,2,283,3613,3896,False,False,False,False,,False
1118_02,C,S,1,Europa,D3,Adult,59,4,5,0,0,0,0,True,False,False,True,,False
1118_03,C,S,1,Europa,D3,Child,6,4,5,0,0,0,0,True,False,False,True,,False
1118_04,C,S,1,Europa,D3,Adult,36,4,5,3,2036,1961,3997,False,False,False,False,,False
1118_05,C,S,1,Europa,D3,Adult,40,5,5,3,10,6123,6133,False,False,False,False,,False
1119_01,F,S,1,Mars,D3,Adult,36,8,2,5,666,778,1444,False,False,True,False,,False
1119_02,F,S,1,Mars,D3,Adult,31,8,2,0,0,0,0,True,False,False,True,,False
1120_01,G,P,1,Earth,D2,Adult,19,9,1,2,2329,1,2330,False,True,False,False,,False
1121_01,F,P,1,Earth,D2,Adult,55,9,1,3,46,841,887,False,True,False,False,True,True
1122_01,G,P,1,Earth,D3,Teen,13,13,1,0,0,0,0,True,True,False,True,,False
1123_01,B,P,1,Europa,D3,Adult,28,5,1,3,402,9145,9547,False,True,False,False,False,True
1124_01,C,S,1,Europa,D3,Adult,31,3,3,0,0,0,0,True,False,False,True,,False
1124_02,C,S,1,Europa,D3,Adult,22,3,3,0,0,0,0,True,False,False,True,,False
1124_03,C,S,1,Europa,D1,Adult,52,3,3,3,225,1673,1898,False,False,False,False,,False
1125_01,F,P,1,Earth,D3,Adult,22,14,2,4,197,579,776,False,False,False,False,,False
1125_02,G,P,1,Earth,D3,Adult,34,14,2,0,0,0,0,True,False,False,True,,False
1126_01,F,S,1,Mars,D3,Adult,23,4,1,0,0,0,0,True,True,False,True,,False
1127_01,B,S,1,Europa,D1,Adult,18,5,1,0,0,0,0,True,True,False,True,True,True
1128_01,B,P,1,Europa,D1,Teen,14,3,2,0,0,0,0,True,False,False,True,,False
1128_02,B,P,1,Europa,D3,Adult,30,3,2,0,0,0,0,True,False,False,True,,False
1129_01,E,S,1,Earth,D3,Adult,28,4,1,3,0,792,792,False,True,False,False,False,True
1130_01,E,S,1,Mars,D3,Adult,23,8,2,0,0,0,0,True,False,False,True,False,True
1130_02,D,S,1,Mars,D1,Adult,20,8,2,4,3508,216,3724,False,False,False,False,True,True
1131_01,B,S,1,Europa,D1,Adult,75,3,1,0,0,0,0,True,True,False,True,,False
1132_01,G,P,1,Earth,D3,Adult,22,13,1,0,0,0,0,True,True,False,True,False,True
1133_01,E,P,1,Mars,D3,Adult,27,11,1,0,0,0,0,True,True,False,False,True,True
1134_01,E,P,1,Europa,D1,Teen,13,2,1,0,0,0,0,True,True,False,True,True,True
1135_01,B,S,1,Europa,D3,Adult,28,8,4,3,1447,7522,8969,False,False,False,False,,False
1135_02,B,S,1,Europa,D1,Adult,61,8,4,3,3606,164,3770,False,False,False,False,,False
1135_03,B,S,1,Europa,D3,Adult,25,8,4,4,1051,6742,7793,False,False,False,False,,False
1135_04,B,S,1,Europa,D1,Adult,21,8,4,5,7326,648,7974,False,False,False,False,,False
1136_01,G,S,1,Earth,D3,Adult,32,3,1,2,1755,67,1822,False,True,False,False,True,True
1137_01,E,S,1,Europa,D3,Adult,34,3,2,3,1537,865,2402,False,False,False,False,,False
1137_02,A,S,1,Europa,D1,Adult,28,3,2,3,109,2456,2565,False,False,True,False,,False
1138_01,E,P,1,Europa,D3,Adult,41,1,1,2,6523,13,6536,False,True,False,False,,False
1139_01,G,P,1,Earth,D2,Adult,25,10,1,0,0,0,0,True,True,False,True,,False
1140_01,B,S,1,Europa,D3,Adult,53,7,3,4,1775,759,2534,False,False,False,False,True,True
1140_02,B,S,1,Europa,D3,Adult,34,7,3,0,0,0,0,True,False,False,True,True,True
1140_03,B,S,1,Europa,D1,Adult,42,7,3,0,0,0,0,True,False,False,True,True,True
1141_01,G,S,1,Earth,D3,Adult,19,8,1,0,0,0,0,True,True,False,True,True,True
1142_01,G,P,1,Earth,D3,Adult,54,6,1,1,0,908,908,False,True,False,False,True,True
1143_01,F,S,1,Earth,D1,Adult,28,10,1,3,711,91,802,False,True,False,False,,False
1144_01,G,S,1,Earth,D3,Child,12,14,3,0,0,0,0,True,False,False,False,True,True
1144_02,F,S,1,Earth,D3,Adult,35,14,3,3,884,512,1396,False,False,False,False,False,True
1144_03,G,S,1,Earth,D3,Adult,55,14,3,3,100,412,512,False,False,False,False,False,True
1145_01,F,P,1,Mars,D3,Child,0,8,4,0,0,0,0,True,False,False,False,,False
1145_02,F,P,1,Mars,D3,Adult,19,8,4,2,1863,775,2638,False,False,False,False,,False
1145_03,E,P,1,Mars,D3,Adult,22,3,4,3,16,1032,1048,False,False,False,False,,False
1145_04,F,P,1,Mars,D3,Child,2,8,4,0,0,0,0,True,False,False,False,,False
1146_01,F,P,1,Earth,D1,Adult,26,10,1,3,187,1924,2111,False,True,False,False,False,True
1147_01,B,P,1,Europa,D3,Adult,49,4,1,0,0,0,0,True,True,False,True,True,True
1148_01,C,P,1,Europa,D1,Adult,22,13,7,0,0,0,0,True,False,False,True,True,True
